-0.025,0.33,-0.0054,0.15,0.49,0.0028,0.1,-0.68,0.0096,-0.55,0.055,-0.0016,-0.1,0.041,0.00092
-0.013,0.38,-0.0052,0.21,0.61,-0.00026,0.1,-0.64,0.009,-0.55,0.059,-0.0015,-0.047,0.046,0.00064
0.0039,0.45,-0.0055,0.037,0.53,-0.0046,0.1,-0.6,0.0085,-0.56,0.065,-0.0014,0.013,0.054,0.00047
0.0048,0.5,-0.0061,0.19,0.49,-0.008,0.1,-0.55,0.0079,-0.55,0.07,-0.0014,0.061,0.05,0.00052
0.02,0.54,-0.007,0.18,0.29,-0.01,0.1,-0.5,0.0073,-0.54,0.075,-0.0013,0.1,0.057,0.00059
0.034,0.56,-0.008,0.19,0.11,-0.0098,0.11,-0.45,0.0065,-0.53,0.081,-0.0013,0.12,0.061,0.00073
0.048,0.56,-0.0089,0.11,-0.091,-0.008,0.11,-0.39,0.0057,-0.52,0.088,-0.0012,0.13,0.066,0.00089
0.055,0.54,-0.0096,0.062,-0.2,-0.0051,0.11,-0.34,0.0047,-0.51,0.094,-0.0011,0.12,0.066,0.0011
0.058,0.52,-0.01,-0.013,-0.3,-0.0023,0.12,-0.28,0.0038,-0.5,0.1,-0.00098,0.1,0.064,0.0012
0.054,0.48,-0.01,-0.11,-0.36,0.00025,0.13,-0.23,0.0028,-0.49,0.11,-0.00086,0.083,0.058,0.0012
0.041,0.45,-0.0099,-0.13,-0.39,0.0022,0.13,-0.19,0.0018,-0.48,0.11,-0.00074,0.061,0.046,0.0011
0.027,0.4,-0.0096,-0.087,-0.42,0.0037,0.13,-0.14,0.00078,-0.47,0.12,-0.00064,0.04,0.035,0.00094
0.017,0.36,-0.0092,-0.23,-0.41,0.005,0.14,-0.11,-0.00017,-0.47,0.12,-0.00055,0.02,0.028,0.00073
-0.0051,0.32,-0.0086,-0.18,-0.31,0.006,0.14,-0.071,-0.0011,-0.47,0.12,-0.00049,0.0051,0.012,0.00053
-0.022,0.29,-0.008,-0.1,-0.25,0.0066,0.14,-0.041,-0.0019,-0.47,0.12,-0.00044,0.00034,0.0016,0.0004
-0.032,0.27,-0.0073,-0.19,-0.21,0.0069,0.13,-0.013,-0.0027,-0.47,0.12,-0.00041,-0.00011,-0.003,0.00032
-0.049,0.25,-0.0067,-0.3,-0.21,0.0068,0.13,0.013,-0.0034,-0.47,0.12,-0.00038,0.0033,-0.013,0.00028
-0.076,0.23,-0.006,-0.28,-0.22,0.0064,0.12,0.037,-0.004,-0.47,0.12,-0.00035,0.0068,-0.028,0.00027
-0.1,0.21,-0.0054,-0.15,-0.14,0.0061,0.11,0.059,-0.0046,-0.47,0.12,-0.00032,0.0092,-0.041,0.00026
-0.11,0.19,-0.0048,-0.085,-0.18,0.0056,0.1,0.078,-0.0051,-0.47,0.11,-0.0003,0.017,-0.045,0.00026
-0.12,0.17,-0.0042,-0.027,-0.16,0.0054,0.092,0.097,-0.0055,-0.47,0.11,-0.00027,0.02,-0.045,0.00024
-0.12,0.16,-0.0037,0.1,-0.23,0.0051,0.08,0.11,-0.0059,-0.46,0.1,-0.00025,0.023,-0.042,0.0002
-0.11,0.13,-0.0032,0.17,-0.24,0.005,0.068,0.13,-0.0063,-0.46,0.099,-0.00023,0.019,-0.031,0.00016
-0.09,0.11,-0.0027,0.23,-0.25,0.005,0.059,0.14,-0.0066,-0.46,0.096,-0.00022,0.014,-0.017,0.00013
-0.067,0.083,-0.0022,0.13,-0.25,0.0049,0.051,0.15,-0.0068,-0.46,0.095,-0.00021,0.0089,-0.0013,0.00012
-0.055,0.058,-0.0017,-0.016,-0.28,0.0048,0.045,0.16,-0.007,-0.46,0.096,-0.00019,0.0027,0.0063,0.00014
-0.057,0.032,-0.0012,-0.012,-0.27,0.0048,0.039,0.16,-0.0072,-0.46,0.096,-0.00018,-0.0053,0.0044,0.00014
-0.058,0.0063,-0.00077,0.099,-0.24,0.0047,0.033,0.16,-0.0073,-0.46,0.096,-0.00016,-0.013,0.0026,0.00014
-0.049,-0.016,-0.0003,0.09,-0.19,0.0046,0.028,0.16,-0.0073,-0.46,0.097,-0.00015,-0.019,0.0069,0.00013
-0.041,-0.033,0.00014,0.0042,-0.2,0.0044,0.023,0.16,-0.0073,-0.46,0.098,-0.00014,-0.022,0.0094,0.00012
-0.041,-0.051,0.00057,-0.046,-0.19,0.0041,0.019,0.16,-0.0073,-0.46,0.099,-0.00013,-0.026,0.0064,0.0001
-0.045,-0.068,0.00096,-0.15,-0.17,0.0038,0.015,0.15,-0.0072,-0.47,0.099,-0.00012,-0.029,0.00065,7.6e-05
-0.059,-0.082,0.0013,-0.12,-0.08,0.0033,0.0099,0.14,-0.0071,-0.47,0.098,-0.00011,-0.032,-0.011,5.1e-05
-0.069,-0.088,0.0016,-0.1,-0.015,0.0026,0.0035,0.13,-0.007,-0.47,0.097,-0.00011,-0.028,-0.02,5e-05
-0.077,-0.088,0.0018,-0.053,-0.024,0.002,-0.0038,0.12,-0.0068,-0.48,0.094,-0.0001,-0.021,-0.028,7.2e-05
-0.077,-0.05,0.002,0.26,1.7,-0.0012,-0.012,0.12,-0.0066,-0.48,0.091,-9.3e-05,0.031,-0.031,0.00011
-0.053,0.1,0.0016,0.38,1.4,-0.0068,-0.018,0.12,-0.0064,-0.47,0.089,-7.4e-05,0.14,-0.017,0.00021
-0.018,0.22,0.00065,0.37,1,-0.011,-0.022,0.14,-0.0063,-0.45,0.088,-6.9e-05,0.22,0.0043,-0.00017
0.015,0.3,-0.0005,0.36,0.55,-0.011,-0.022,0.16,-0.0063,-0.43,0.09,-0.00011,0.27,0.024,-0.00053
0.047,0.34,-0.0014,0.13,0.17,-0.0065,-0.019,0.19,-0.0064,-0.4,0.093,-0.00016,0.28,0.043,-0.00054
0.057,0.34,-0.0018,0.11,-0.08,-0.00031,-0.013,0.23,-0.0065,-0.37,0.098,-0.0002,0.27,0.046,-1.1e-05
0.065,0.32,-0.0015,-0.038,-0.33,0.0043,-0.0072,0.26,-0.0067,-0.35,0.1,-0.00017,0.24,0.048,0.00054
0.06,0.28,-0.00097,-0.11,-0.53,0.0066,-0.00095,0.29,-0.0068,-0.32,0.11,-9.2e-05,0.19,0.041,0.00093
0.048,0.22,-0.0003,-0.22,-0.56,0.0066,0.0044,0.32,-0.0069,-0.31,0.11,8.7e-06,0.14,0.03,0.001
0.027,0.16,0.0003,-0.13,-0.58,0.0051,0.0082,0.34,-0.0069,-0.3,0.11,0.0001,0.088,0.013,0.00082
0.015,0.1,0.00071,-0.12,-0.6,0.0033,0.01,0.35,-0.0068,-0.29,0.11,0.00017,0.044,0.003,0.00045
0.004,0.042,0.00097,-0.058,-0.55,0.0021,0.011,0.36,-0.0068,-0.29,0.11,0.00019,0.0048,-0.0053,0.00012
-0.00093,-0.0091,0.0012,0.095,-0.46,0.0018,0.011,0.36,-0.0067,-0.29,0.11,0.0002,-0.025,-0.0092,-7e-05
0.0083,-0.051,0.0014,-0.036,-0.42,0.0022,0.012,0.35,-0.0065,-0.29,0.11,0.00019,-0.044,-0.0032,-9.7e-05
0.0053,-0.088,0.0016,-0.044,-0.31,0.0026,0.012,0.35,-0.0064,-0.3,0.11,0.00018,-0.056,-0.0045,-0.00011
0.0015,-0.11,0.0019,-0.077,-0.093,0.0029,0.013,0.34,-0.0062,-0.3,0.11,0.00017,-0.059,-0.0057,-0.0001
-0.0053,-0.12,0.0022,0.12,-0.021,0.0028,0.012,0.33,-0.006,-0.31,0.11,0.00016,-0.046,-0.0087,-9.4e-05
0.0058,-0.12,0.0024,0.16,0.016,0.0022,0.012,0.31,-0.0058,-0.31,0.11,0.00015,-0.031,-0.00015,-5.6e-05
0.021,-0.12,0.0026,-0.02,0.087,0.0013,0.014,0.3,-0.0055,-0.31,0.11,0.00014,-0.016,0.01,-5.6e-05
0.018,-0.11,0.0027,-0.071,-0.052,0.00024,0.016,0.29,-0.0053,-0.31,0.11,0.00014,0.0025,0.0098,-8.8e-05
0.011,-0.11,0.0026,0.0037,0.0022,-0.00047,0.017,0.28,-0.005,-0.31,0.11,0.00013,0.0077,0.0064,-9.2e-05
0.011,-0.11,0.0026,0.08,0.0026,-0.00097,0.018,0.27,-0.0047,-0.31,0.11,0.00012,0.014,0.0071,-8.7e-05
0.018,-0.11,0.0025,0.047,0.027,-0.0012,0.02,0.26,-0.0045,-0.31,0.11,0.00011,0.018,0.012,-8.7e-05
0.022,-0.11,0.0023,0.049,-0.054,-0.0014,0.022,0.25,-0.0042,-0.31,0.12,0.0001,0.022,0.014,-8.1e-05
0.026,-0.12,0.0022,0.015,-0.17,-0.0012,0.024,0.23,-0.004,-0.31,0.12,9.3e-05,0.017,0.017,-6.5e-05
0.026,-0.14,0.0021,0.061,-0.092,-0.00094,0.027,0.22,-0.0038,-0.31,0.12,8.8e-05,0.0048,0.017,-4e-05
0.031,-0.14,0.002,0.054,-0.14,-0.00071,0.03,0.21,-0.0036,-0.31,0.12,8.5e-05,-0.0024,0.02,-2.9e-05
0.035,-0.16,0.0019,-0.00096,-0.11,-0.00047,0.033,0.19,-0.0034,-0.31,0.12,8.2e-05,-0.014,0.023,-2.4e-05
0.034,-0.17,0.0019,0.095,0.022,-0.00027,0.037,0.18,-0.0032,-0.31,0.12,8e-05,-0.022,0.022,-3e-05
0.042,-0.16,0.0019,-0.047,0.068,-0.00019,0.04,0.16,-0.003,-0.31,0.13,7.6e-05,-0.021,0.027,-4.4e-05
0.036,-0.16,0.0019,0.002,0.092,-0.00023,0.044,0.14,-0.0028,-0.31,0.13,7e-05,-0.017,0.023,-7.1e-05
0.035,-0.15,0.0018,0.024,0.14,-0.00039,0.048,0.13,-0.0026,-0.31,0.13,6.3e-05,-0.012,0.022,-8.1e-05
0.036,-0.13,0.0018,-0.11,0.14,-0.00066,0.052,0.11,-0.0025,-0.32,0.13,5.5e-05,-0.0046,0.023,-7.9e-05
0.026,-0.12,0.0017,-0.23,0.058,-0.00095,0.055,0.1,-0.0023,-0.32,0.14,4.7e-05,0.0024,0.016,-6.8e-05
0.0035,-0.11,0.0016,-0.27,0.084,-0.0012,0.056,0.089,-0.0021,-0.32,0.14,4.1e-05,0.0031,0.0023,-4.3e-05
-0.021,-0.11,0.0015,-0.17,0.11,-0.0015,0.055,0.078,-0.002,-0.31,0.14,3.8e-05,0.0053,-0.012,-2.2e-05
-0.036,-0.095,0.0013,-0.2,0.12,-0.0016,0.052,0.068,-0.0018,-0.31,0.13,3.7e-05,0.0084,-0.021,-1.3e-05
-0.054,-0.084,0.0011,0.058,0.15,-0.0017,0.048,0.059,-0.0017,-0.31,0.13,3.6e-05,0.011,-0.03,-8.7e-06
-0.047,-0.071,0.00099,-0.015,0.077,-0.0015,0.043,0.051,-0.0016,-0.31,0.13,3.4e-05,0.016,-0.024,-2.1e-05
-0.047,-0.065,0.00085,-0.12,0.053,-0.0013,0.038,0.044,-0.0015,-0.31,0.13,3.1e-05,0.015,-0.022,-4.1e-05
-0.058,-0.06,0.00072,-0.19,0.054,-0.0012,0.033,0.038,-0.0014,-0.31,0.12,2.7e-05,0.012,-0.026,-4.7e-05
-0.074,-0.055,0.00061,-0.11,0.003,-0.0011,0.026,0.032,-0.0014,-0.31,0.12,2.2e-05,0.011,-0.034,-4.5e-05
-0.082,-0.055,0.00051,-0.1,0.013,-0.00084,0.018,0.027,-0.0013,-0.31,0.12,1.7e-05,0.0052,-0.038,-5.2e-05
-0.09,-0.054,0.00044,-0.003,0.091,-0.00063,0.0097,0.021,-0.0013,-0.31,0.11,1.2e-05,0.0014,-0.041,-5.4e-05
-0.088,-0.046,0.00039,-0.0087,0.014,-0.00043,0.00074,0.016,-0.0012,-0.31,0.11,7.2e-06,0.0031,-0.038,-3.5e-05
-0.087,-0.045,0.00035,-0.031,-0.1,-0.00023,-0.0081,0.012,-0.0012,-0.31,0.11,4.3e-06,-0.00022,-0.036,-2.7e-05
-0.089,-0.054,0.00034,-0.13,-0.34,4.2e-05,-0.017,0.0069,-0.0011,-0.31,0.1,1.3e-06,-0.011,-0.036,-3.6e-05
-0.099,-0.085,0.00036,-0.059,-0.38,0.00037,-0.026,-0.00013,-0.0011,-0.31,0.099,-3.8e-06,-0.036,-0.041,-7.6e-05
-0.1,-0.12,0.00042,0.16,-0.36,0.00081,-0.036,-0.01,-0.0011,-0.31,0.095,-1.3e-05,-0.062,-0.043,-9.9e-05
-0.085,-0.15,0.00053,0.32,-0.28,0.0015,-0.046,-0.024,-0.001,-0.32,0.091,-1.9e-05,-0.084,-0.032,-3.5e-06
-0.054,-0.17,0.00072,0.25,-0.16,0.0022,-0.053,-0.04,-0.00096,-0.33,0.089,-1.1e-05,-0.1,-0.014,0.00018
-0.031,-0.18,0.00097,0.099,-0.11,0.0028,-0.057,-0.058,-0.00088,-0.34,0.088,1.2e-05,-0.1,-0.00015,0.00025
-0.022,-0.19,0.0013,0.067,-0.048,0.003,-0.06,-0.076,-0.00077,-0.35,0.088,3.3e-05,-0.11,0.0038,0.00016
-0.016,-0.19,0.0016,0.082,0.035,0.0028,-0.061,-0.095,-0.00063,-0.36,0.089,4.2e-05,-0.1,0.0052,3.1e-05
-0.009,-0.18,0.0018,0.05,0.065,0.0024,-0.063,-0.11,-0.00046,-0.37,0.089,4.1e-05,-0.094,0.0068,-5.3e-05
-0.0048,-0.17,0.002,0.047,0.096,0.0016,-0.063,-0.13,-0.00027,-0.38,0.09,3.3e-05,-0.084,0.0062,-0.0001
-0.00087,-0.15,0.0021,0.083,0.21,0.0007,-0.064,-0.15,-5.6e-05,-0.39,0.09,2.1e-05,-0.074,0.0052,-0.00012
0.0063,-0.13,0.0022,0.081,0.27,-0.00033,-0.063,-0.16,0.00016,-0.4,0.091,9.7e-06,-0.057,0.0063,-0.00011
0.013,-0.1,0.0021,0.019,0.26,-0.0014,-0.062,-0.17,0.00037,-0.4,0.092,-1.2e-07,-0.039,0.0074,-8.9e-05
0.015,-0.075,0.0019,0.17,0.23,-0.0023,-0.061,-0.18,0.00057,-0.4,0.092,-8.1e-06,-0.023,0.0051,-7e-05
0.029,-0.052,0.0016,0.12,0.18,-0.0028,-0.059,-0.19,0.00075,-0.41,0.093,-1.5e-05,-0.013,0.012,-5.5e-05
0.04,-0.035,0.0013,0.027,0.2,-0.0031,-0.055,-0.19,0.0009,-0.41,0.095,-1.9e-05,-0.007,0.016,-3.5e-05
0.041,-0.015,0.001,0.072,0.13,-0.0031,-0.051,-0.19,0.001,-0.41,0.096,-2.1e-05,0.00024,0.015,-1.6e-05
0.047,-0.0025,0.00072,-0.025,0.071,-0.0029,-0.047,-0.2,0.0011,-0.41,0.098,-2.2e-05,0.00063,0.016,-2.5e-06
0.044,0.0045,0.00044,0.0022,0.1,-0.0026,-0.042,-0.2,0.0012,-0.41,0.099,-2.2e-05,-0.0028,0.013,1.6e-05
0.044,0.014,0.00021,0.049,0.087,-0.0022,-0.038,-0.19,0.0012,-0.41,0.1,-2e-05,-0.0033,0.011,2.2e-05
-0.091,0.7,-0.0012,-1.9,9.3,-0.048,-0.038,-0.17,0.0012,-0.39,0.098,3.1e-05,0.54,-0.083,0.0026
-0.26,1.6,-0.012,-1.5,7.7,-0.17,-0.056,-0.054,0.00063,-0.3,0.084,0.00087,1.1,-0.18,0.015
-0.39,2.2,-0.032,-1.1,5.7,-0.22,-0.089,0.14,-0.0015,-0.17,0.062,0.003,1.5,-0.26,0.026
-0.47,2.7,-0.049,-0.57,3.5,-0.081,-0.13,0.39,-0.0057,-0.0054,0.034,0.0054,1.8,-0.3,0.018
-0.5,3,-0.045,-0.13,1.4,0.17,-0.18,0.67,-0.011,0.18,0.0026,0.006,1.9,-0.32,-0.007
-0.5,3,-0.017,0.23,-0.48,0.37,-0.23,0.97,-0.014,0.37,-0.029,0.004,1.8,-0.31,-0.033
-0.47,2.9,0.024,0.48,-2.4,0.46,-0.28,1.3,-0.014,0.54,-0.06,-6.4e-05,1.6,-0.29,-0.047
-0.42,2.5,0.068,0.59,-4.2,0.37,-0.32,1.5,-0.009,0.69,-0.086,-0.005,1.2,-0.25,-0.048
-0.36,2,0.095,0.47,-5.6,0.17,-0.36,1.8,-0.00071,0.79,-0.11,-0.0093,0.9,-0.2,-0.036
-0.31,1.4,0.1,0.54,-6.8,0.038,-0.4,1.9,0.0093,0.87,-0.13,-0.012,0.53,-0.17,-0.023
-0.18,0.19,0.1,2.4,-19,-0.16,-0.42,2,0.02,0.88,-0.14,-0.014,-0.44,-0.048,-0.0024
0.05,-1.6,0.068,2.3,-16,-0.53,-0.43,2,0.029,0.78,-0.14,-0.013,-1.6,0.088,0.026
0.27,-2.9,-0.0065,2,-11,-0.95,-0.41,1.7,0.032,0.57,-0.12,-0.0076,-2.4,0.19,0.081
0.44,-3.8,-0.11,1.2,-7,-0.86,-0.38,1.4,0.026,0.31,-0.1,0.0037,-2.9,0.26,0.13
0.52,-4.3,-0.14,0.44,-3.1,0.26,-0.33,0.98,0.013,0.0036,-0.072,0.012,-3.1,0.34,0.0075
0.53,-4.5,-0.048,-0.023,-0.41,1.4,-0.28,0.54,0.0026,-0.29,-0.035,0.0048,-2.7,0.38,-0.14
0.52,-4.4,0.094,-0.14,1.9,1.3,-0.22,0.09,0.005,-0.53,0.00099,-0.01,-2.1,0.33,-0.14
0.51,-4.1,0.19,-0.1,4.1,0.68,-0.17,-0.34,0.02,-0.71,0.031,-0.023,-1.6,0.28,-0.11
