%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z,field.valid
1565825445418965829,186099,1565825445418965829,,0.587757707268,-0.368904831261,0.396192298077,-0.164073269581,0.673721408988,-0.16845971024,0.700571731735,-0.164666648224,0.295277340662,0.0826922146962,-0.143130399998,-0.0104919928279,0.0533691733737,-2.11819996601,4.76872794761,-1.52115751765,1.26285324753,-0.428964782921,0.51417880401,1
1565825445428979572,186100,1565825445428979572,,0.588805234403,-0.365608456836,0.396684160336,-0.163102975636,0.67280295918,-0.168583621979,0.701650311663,-0.186165974989,0.293503541794,0.0921405883332,-0.0232922799289,-0.180706645698,0.092222224464,-2.07358566698,2.48485780603,0.824076479861,0.591301973387,0.346413710815,0.564049254604,1
1565825445438989936,186101,1565825445438989936,,0.589796209968,-0.362220089638,0.396951952083,-0.162898819497,0.672522969305,-0.168410120235,0.702007736258,-0.181753602475,0.278712405567,0.105395304449,0.187681819622,-0.172680211327,0.0992561694246,-3.64681126454,1.78660460665,-0.229659756824,-0.334667081519,0.174256008033,0.705111195507,1
1565825445448966768,186102,1565825445448966768,,0.590754224528,-0.358348339113,0.397292141568,-0.163729845459,0.672070025853,-0.167276921653,0.7025189318,-0.184252916088,0.312836558206,0.102967194406,-0.110532631693,-0.125360596089,0.0592868197427,-3.78564114511,4.92972197139,-0.226377490781,0.903125347275,-0.0401305197082,0.589662801991,1
1565825445458951266,186103,1565825445458951266,,0.591899852452,-0.35460425394,0.397854401866,-0.163063097957,0.671118438033,-0.167107419288,0.703623179433,-0.209842231907,0.328180544784,0.103373435408,-0.134514640061,-0.233924944564,0.0763596900543,-2.48730413183,2.18249989839,1.56853078748,0.627515019519,0.360704402914,0.487763642687,1
1565825445468949395,186104,1565825445468949395,,0.593046953708,-0.350857732172,0.39841635805,-0.162511458835,0.67032439342,-0.167125895726,0.704502780911,-0.210721186713,0.308980987424,0.115061940964,0.17659365646,-0.228622338794,0.101020165653,-2.5686866839,-0.0670465551427,0.760862965552,-0.677670702097,0.188361678334,0.615924782014,1
1565825445478961235,186105,1565825445478961235,,0.594250609977,-0.346655424447,0.398872798002,-0.163293747789,0.669724614713,-0.166187764583,0.705113976094,-0.220765861074,0.331005646377,0.121153407458,-0.00145433184228,-0.224466006396,0.0653988834069,-2.25275325437,2.45522776765,-0.356500005074,0.214446303971,0.0520959004242,0.614968749558,1
1565825445488967057,186106,1565825445488967057,,0.595373706893,-0.342760601982,0.399398735669,-0.162762554527,0.669037119478,-0.166247831012,0.705874877218,-0.223127699222,0.347991051683,0.118082391583,-0.105795626422,-0.205230153752,0.0484059501972,-1.12244705608,3.129860902,-1.40561535107,0.804464400521,-0.196180627587,0.571526035804,1
1565825445498958882,186107,1565825445498958882,,0.59656922537,-0.338685259945,0.399930149482,-0.162201776479,0.668353451285,-0.166470489126,0.706598771661,-0.222176260985,0.333575183488,0.121417905131,0.153177001109,-0.17727348573,0.0571807926569,-1.58752516709,1.97239040576,-1.81821727404,-0.0185755981939,-0.395748715363,0.843325546607,1
1565825445508986133,186108,1565825445508986133,,0.597568297637,-0.334292802835,0.400324084019,-0.162623316067,0.668067426342,-0.165984138132,0.70688672135,-0.227325581912,0.354377514008,0.114098380833,0.0743212268765,-0.153557044074,0.0457093892591,-2.5129811088,2.91357478755,-1.71360932693,0.435433915514,-0.33833794434,0.988219217639,1
